customer_id,customer_state,highest_education,employment_status,gender,income,residence_type,marital_status,sales_channel,coverage,policy,vehicle_class,vehicle_size,monthly_premium,months_since_last_claim,total_claim_amount,customer_lifetime_value
PB16956,Oregon,Associate,Employed,Female,51001.0,Urban,Married,Agent,Extended,Personal,Four-Door Car,Midsize,99.0,13.0,1291.8899999999999,7842.38
PB21909,Oregon,Bachelor,Employed,Male,55632.0,Urban,Single,Agent,Extended,Personal,SUV,Midsize,123.0,35.0,1478.6100000000001,9775.82
PB39857,California,Master,Employed,Male,72433.0,Urban,Married,Agent,Extended,Personal,SUV,Large,126.0,34.0,1343.1399999999999,5129.61
PB41497,Oregon,High School,Employed,Male,81763.0,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Small,72.0,22.0,1518.4,2866.78
PB43222,Washington,Doctoral,Employed,Male,73759.0,Suburban,Married,Agent,Premium,Personal,Four-Door Car,Small,114.0,2.0,1547.2,9102.9
PB54378,Oregon,Doctoral,Medical Leave,Female,26463.0,Suburban,Married,Branch,Basic,Corporate,Four-Door Car,Midsize,72.0,28.0,1345.6,19582.47
PB60303,Oregon,Master,Employed,Female,68568.0,Suburban,Married,Branch,Extended,Personal,Luxury Car,Midsize,223.0,5.0,2070.4,18089.8
PB60406,California,Doctoral,Employed,Female,79719.0,Suburban,Single,Agent,Basic,Personal,Four-Door Car,Small,71.0,12.0,1425.92,5714.23
PB81005,Oregon,Bachelor,Employed,Male,53562.0,Urban,Married,Branch,Extended,Personal,SUV,Midsize,135.0,24.0,1589.63,5364.47
PB90912,California,High School,Employed,Male,70833.0,Suburban,Married,Web,Basic,Personal,Luxury SUV,Large,193.0,15.0,1926.4,7804.02
PB93081,California,High School,Employed,Male,41195.0,Rural,Married,Branch,Premium,Corporate,SUV,Small,160.0,32.0,1323.19,6360.65
PC12390,Nevada,Master,Employed,Male,74960.0,Rural,Single,Call Center,Basic,Corporate,Four-Door Car,Midsize,69.0,11.0,1107.99,5507.16
PC23709,California,Bachelor,Employed,Female,74905.0,Rural,Single,Call Center,Basic,Personal,Four-Door Car,Midsize,72.0,16.0,1167.03,5714.56
PC43437,Arizona,Associate,Employed,Female,24083.0,Suburban,Divorced,Agent,Basic,Personal,Four-Door Car,Small,63.0,22.0,1340.45,7317.01
PC76141,Nevada,Bachelor,Medical Leave,Male,22932.0,Suburban,Married,Web,Basic,Personal,Four-Door Car,Small,62.0,2.0,1297.6,2346.68
PC80039,Oregon,Bachelor,Disabled,Female,19864.0,Suburban,Divorced,Web,Basic,Personal,Four-Door Car,Midsize,63.0,22.0,1352.3899999999999,2359.42
PC83755,Oregon,High School,Employed,Male,95697.0,Rural,Married,Agent,Basic,Personal,Two-Door Car,Midsize,61.0,16.0,1114.27,2471.53
PD11073,California,Associate,Employed,Female,35045.0,Urban,Married,Agent,Extended,Personal,Four-Door Car,Midsize,96.0,21.0,1420.6100000000001,7614.83
PD19551,California,Bachelor,Employed,Female,37612.0,Suburban,Divorced,Call Center,Basic,Personal,Four-Door Car,Small,64.0,0.0,1307.2,2537.97
PD27940,Arizona,High School,Disabled,Male,26372.0,Suburban,Married,Agent,Extended,Personal,SUV,Midsize,126.0,11.0,1604.8,4885.16
PD30266,California,Associate,Employed,Female,73809.0,Urban,Married,Branch,Extended,Special,SUV,Midsize,125.0,5.0,1537.3200000000002,5015.64
PD32052,California,High School,Employed,Male,51125.0,Suburban,Divorced,Agent,Basic,Personal,Four-Door Car,Midsize,67.0,3.0,1430.29,7957.63
PD32641,Oregon,Associate,Employed,Male,31320.0,Urban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,72.0,30.0,1293.87,5785.22
PD32854,Arizona,High School,Medical Leave,Female,28513.0,Suburban,Married,Call Center,Basic,Personal,SUV,Midsize,100.0,4.0,1480.0,15114.4
PD33979,Oregon,High School,Employed,Male,21709.0,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Large,62.0,28.0,1408.37,4892.44
PD36660,California,High School,Employed,Female,95850.0,Urban,Married,Agent,Basic,Corporate,Sports Car,Midsize,109.0,3.0,1328.5,8845.07
PD66941,Arizona,Bachelor,Retired,Male,17622.0,Suburban,Divorced,Agent,Basic,Personal,Four-Door Car,Midsize,65.0,1.0,1312.0,4458.11
PD94315,Arizona,Bachelor,Disabled,Female,23444.0,Suburban,Married,Call Center,Premium,Corporate,SUV,Midsize,196.0,7.0,1940.8,22256.69
PE32165,California,High School,Employed,Female,76912.0,Rural,Married,Agent,Basic,Corporate,Sports Car,Midsize,116.0,0.0,1169.23,27934.62
PE39479,Washington,Associate,Employed,Male,88592.0,Urban,Married,Branch,Extended,Corporate,Four-Door Car,Large,76.0,19.0,1199.8,18321.42
PE42960,California,Bachelor,Employed,Male,58488.0,Suburban,Divorced,Agent,Basic,Personal,Four-Door Car,Small,73.0,29.0,1350.4,8474.63
PE47967,Oregon,Associate,Employed,Female,79055.0,Rural,Divorced,Branch,Basic,Personal,Luxury SUV,Midsize,186.0,32.0,1177.6399999999999,7283.93
PE51299,California,High School,Employed,Male,73026.0,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Small,67.0,29.0,1321.6,10781.61
PE54870,Oregon,Associate,Employed,Male,88454.0,Urban,Divorced,Web,Basic,Personal,SUV,Midsize,101.0,8.0,1308.75,4050.51
PE59368,Washington,Bachelor,Employed,Female,72096.0,Urban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,64.0,24.0,1252.33,5123.48
PE59735,Oregon,High School,Disabled,Female,20031.0,Rural,Married,Branch,Extended,Personal,Four-Door Car,Midsize,86.0,4.0,1109.69,22952.07
PE63707,Nevada,Bachelor,Employed,Male,88567.0,Suburban,Married,Web,Basic,Personal,Four-Door Car,Midsize,67.0,9.0,1321.6,5452.17
PE66545,Oregon,Bachelor,Employed,Male,29250.0,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Small,64.0,27.0,1308.24,2545.52
PE72696,California,Associate,Employed,Male,68025.0,Suburban,Divorced,Branch,Extended,Personal,Four-Door Car,Midsize,91.0,15.0,1436.8,10892.91
PF24757,Arizona,Associate,Employed,Female,72608.0,Suburban,Married,Agent,Extended,Personal,Four-Door Car,Midsize,82.0,26.0,1393.6,6521.37
PF26758,Oregon,Associate,Employed,Female,94880.0,Urban,Single,Agent,Extended,Special,Four-Door Car,Midsize,79.0,18.0,1347.6,6271.32
PF40592,Washington,Associate,Medical Leave,Female,23285.0,Rural,Married,Web,Basic,Personal,Two-Door Car,Midsize,65.0,30.0,1118.45,4942.63
PF53601,Oregon,Bachelor,Medical Leave,Male,17130.0,Suburban,Divorced,Agent,Basic,Special,Luxury SUV,Midsize,198.0,1.0,1950.4,28432.0
PF77449,Washington,High School,Employed,Female,23923.0,Suburban,Married,Call Center,Extended,Personal,Four-Door Car,Midsize,82.0,29.0,1393.6,9824.75
PF78020,California,Associate,Employed,Male,20075.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Small,71.0,0.0,1371.68,5574.62
PF88939,Nevada,Doctoral,Disabled,Male,21726.0,Suburban,Married,Branch,Basic,Personal,SUV,Midsize,104.0,20.0,1697.01,7860.09
PG26401,Washington,High School,Employed,Male,77603.0,Suburban,Married,Call Center,Basic,Personal,SUV,Midsize,114.0,10.0,1547.2,9191.67
PG27422,California,Bachelor,Employed,Female,89953.0,Urban,Single,Web,Basic,Corporate,Four-Door Car,Midsize,74.0,3.0,1274.17,5904.85
PG42834,Arizona,Bachelor,Employed,Female,26577.0,Rural,Married,Agent,Extended,Personal,Four-Door Car,Midsize,79.0,9.0,1073.72,6292.74
PG43749,Oregon,Associate,Disabled,Female,17572.0,Suburban,Married,Call Center,Premium,Personal,Two-Door Car,Midsize,110.0,0.0,1639.77,4318.43
PG48617,California,High School,Employed,Male,46267.0,Urban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,72.0,4.0,1231.97,2895.52
PG50529,California,High School,Employed,Female,31972.0,Suburban,Married,Call Center,Basic,Personal,Four-Door Car,Small,70.0,4.0,1416.26,5580.92
PG82270,California,Associate,Employed,Male,36845.0,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Small,74.0,14.0,1355.2,2903.02
PG90331,California,Associate,Disabled,Male,11656.0,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,70.0,19.0,1336.0,18635.9
PG93638,Oregon,Associate,Employed,Male,28919.0,Urban,Married,Call Center,Basic,Personal,Two-Door Car,Midsize,73.0,11.0,1207.83,5761.11
PH47195,California,Bachelor,Employed,Male,74271.0,Rural,Divorced,Call Center,Extended,Personal,Sports Car,Midsize,136.0,1.0,1174.33,5492.39
PH70685,California,Bachelor,Employed,Female,70795.0,Urban,Married,Call Center,Basic,Corporate,Four-Door Car,Midsize,68.0,10.0,1177.95,5481.5
PH78214,Oregon,Associate,Medical Leave,Female,27677.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,72.0,10.0,1345.6,5427.17
PH83205,Oregon,Bachelor,Employed,Male,26790.0,Suburban,Married,Agent,Basic,Corporate,Two-Door Car,Midsize,71.0,4.0,1340.8,2810.46
PH85036,Washington,Bachelor,Employed,Female,79325.0,Urban,Married,Agent,Basic,Corporate,Four-Door Car,Midsize,68.0,4.0,1251.29,5482.55
PH91033,Oregon,Associate,Employed,Male,86347.0,Urban,Married,Web,Extended,Personal,Sports Car,Midsize,130.0,17.0,1593.78,15808.76
PH97342,Arizona,High School,Disabled,Female,18495.0,Suburban,Married,Branch,Basic,Personal,SUV,Large,113.0,10.0,1542.4,26197.41
PI71828,Arizona,Associate,Employed,Male,38460.0,Urban,Divorced,Branch,Basic,Personal,Four-Door Car,Midsize,61.0,11.0,1191.37,2395.97
PI79725,Oregon,Bachelor,Employed,Female,79297.0,Urban,Married,Call Center,Basic,Corporate,Four-Door Car,Small,64.0,14.0,1164.33,2569.69
PI92163,Nevada,Bachelor,Medical Leave,Male,24383.0,Suburban,Single,Call Center,Basic,Corporate,Four-Door Car,Midsize,69.0,4.0,1331.2,4897.04
PJ36160,California,Bachelor,Employed,Male,83589.0,Urban,Single,Agent,Basic,Personal,SUV,Small,103.0,27.0,1366.04,16272.74
PJ36749,Washington,High School,Employed,Female,37995.0,Suburban,Married,Branch,Extended,Personal,SUV,Midsize,139.0,16.0,1667.2,5597.12
PJ67250,Arizona,Associate,Employed,Female,33554.0,Suburban,Married,Agent,Extended,Special,SUV,Midsize,131.0,25.0,1934.6599999999999,5237.48
PJ73790,Oregon,Bachelor,Employed,Female,60021.0,Suburban,Married,Agent,Extended,Special,Four-Door Car,Small,99.0,12.0,1882.87,3939.01
PJ84431,California,High School,Employed,Male,91512.0,Suburban,Married,Branch,Basic,Personal,Luxury Car,Midsize,189.0,6.0,1907.2,7647.45
PJ86059,Oregon,High School,Employed,Female,83460.0,Suburban,Divorced,Call Center,Basic,Corporate,Four-Door Car,Midsize,66.0,20.0,1443.45,2655.86
PJ92694,California,High School,Employed,Male,57135.0,Urban,Divorced,Branch,Basic,Corporate,Four-Door Car,Midsize,61.0,25.0,1156.92,4762.59
PK20739,Oregon,Bachelor,Employed,Male,25074.0,Suburban,Married,Branch,Premium,Personal,Two-Door Car,Midsize,112.0,17.0,1537.6,13248.64
PK23339,Arizona,High School,Employed,Female,72460.0,Urban,Married,Call Center,Extended,Personal,Four-Door Car,Midsize,85.0,9.0,1370.02,3417.95
PK26805,California,High School,Employed,Male,20371.0,Suburban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,71.0,19.0,1340.8,2810.96
PK28821,California,Associate,Employed,Male,24721.0,Rural,Married,Branch,Basic,Personal,Four-Door Car,Midsize,67.0,3.0,1139.96,2620.39
PK37121,Washington,High School,Employed,Female,91775.0,Rural,Married,Branch,Basic,Personal,SUV,Large,108.0,9.0,1256.8899999999999,4369.6
PK37320,Oregon,Master,Employed,Female,83838.0,Urban,Married,Call Center,Basic,Personal,Two-Door Car,Midsize,65.0,1.0,1281.41,2628.66
PK47936,Washington,High School,Employed,Female,25806.0,Suburban,Married,Call Center,Premium,Personal,Four-Door Car,Midsize,110.0,20.0,1528.0,8750.71
PK51938,Oregon,Associate,Retired,Female,17489.0,Suburban,Divorced,Branch,Extended,Corporate,Four-Door Car,Small,85.0,31.0,1587.69,3044.79
PK52952,Arizona,Doctoral,Employed,Male,28224.0,Suburban,Single,Call Center,Basic,Personal,SUV,Midsize,109.0,13.0,1523.2,8544.41
PK58026,Nevada,Bachelor,Employed,Female,96917.0,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,71.0,31.0,1373.05,5736.46
PK66498,California,High School,Employed,Male,72897.0,Suburban,Married,Call Center,Basic,Personal,Two-Door Car,Midsize,73.0,26.0,1507.71,8793.52
PK79296,California,Associate,Disabled,Female,28995.0,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,67.0,28.0,1321.6,2602.21
PK87824,California,Associate,Employed,Female,21604.0,Suburban,Divorced,Branch,Extended,Corporate,Four-Door Car,Midsize,79.0,14.0,1379.2,3096.51
PL14941,Nevada,High School,Employed,Female,76700.0,Urban,Married,Branch,Premium,Personal,Four-Door Car,Small,112.0,13.0,1322.05,9113.69
PL18921,Oregon,Master,Retired,Female,21514.0,Urban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,62.0,0.0,1257.25,11981.98
PL28709,California,Associate,Medical Leave,Female,22571.0,Suburban,Single,Web,Basic,Personal,Four-Door Car,Large,63.0,29.0,1302.4,4605.04
PL44132,Arizona,Associate,Employed,Male,88362.0,Suburban,Single,Call Center,Extended,Personal,Two-Door Car,Midsize,78.0,9.0,1452.6,3061.8
PL54420,Arizona,Bachelor,Employed,Female,33190.0,Suburban,Divorced,Web,Basic,Personal,SUV,Midsize,106.0,18.0,1508.8,33473.35
PL56477,Oregon,Associate,Employed,Female,20852.0,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Small,73.0,8.0,1383.79,2927.52
PL78574,Arizona,High School,Employed,Male,57449.0,Suburban,Single,Agent,Premium,Personal,Four-Door Car,Midsize,103.0,6.0,1494.4,12157.33
PM11577,Oregon,Bachelor,Employed,Female,74001.0,Rural,Married,Web,Premium,Corporate,Two-Door Car,Midsize,108.0,3.0,1254.31,8476.77
PM13394,Washington,Associate,Medical Leave,Female,22404.0,Urban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,70.0,0.0,1211.1399999999999,5309.44
PM14429,California,Associate,Employed,Male,30852.0,Urban,Single,Branch,Extended,Personal,Four-Door Car,Midsize,88.0,7.0,1318.87,6699.28
PM19162,Oregon,Bachelor,Employed,Male,25805.0,Suburban,Divorced,Call Center,Basic,Personal,Four-Door Car,Midsize,66.0,25.0,1375.87,14536.79
PM27367,California,Master,Employed,Female,73570.0,Rural,Single,Branch,Basic,Special,Two-Door Car,Midsize,70.0,0.0,1075.94,2778.9
PM76175,Oregon,Bachelor,Employed,Female,49721.0,Suburban,Married,Call Center,Extended,Corporate,Sports Car,Large,132.0,18.0,1639.97,21147.28
PN18507,Arizona,Bachelor,Employed,Male,88854.0,Suburban,Single,Branch,Premium,Personal,Two-Door Car,Midsize,118.0,6.0,1715.25,14042.1
PN18863,California,Associate,Employed,Male,21277.0,Suburban,Divorced,Web,Basic,Corporate,Four-Door Car,Midsize,66.0,1.0,1316.8,5109.5
PN35535,California,Associate,Employed,Female,98475.0,Suburban,Married,Web,Basic,Personal,SUV,Midsize,115.0,8.0,1552.0,4651.28
PN47493,Oregon,Associate,Employed,Female,41968.0,Urban,Married,Agent,Basic,Corporate,Four-Door Car,Midsize,67.0,11.0,1183.21,2680.9
PN53766,California,Doctoral,Employed,Male,43091.0,Urban,Married,Branch,Basic,Corporate,Four-Door Car,Midsize,69.0,2.0,1330.1399999999999,5450.39
PN77420,California,Associate,Employed,Male,30039.0,Suburban,Single,Agent,Basic,Corporate,Four-Door Car,Midsize,70.0,21.0,1498.6100000000001,5376.89
PN86062,California,High School,Medical Leave,Male,16495.0,Suburban,Married,Branch,Extended,Corporate,Four-Door Car,Midsize,85.0,25.0,1408.0,2962.72
PN98247,California,Associate,Employed,Male,58414.0,Suburban,Single,Agent,Extended,Personal,Luxury SUV,Small,210.0,7.0,2008.0,7840.17
PO26937,Oregon,Bachelor,Employed,Male,95102.0,Rural,Married,Web,Premium,Corporate,Four-Door Car,Midsize,101.0,6.0,1094.34,8223.16
PO27978,Oregon,Doctoral,Employed,Female,97785.0,Urban,Single,Call Center,Basic,Personal,Two-Door Car,Midsize,73.0,35.0,1236.6100000000001,14727.51
PO56357,California,High School,Employed,Female,64604.0,Urban,Married,Web,Basic,Personal,Four-Door Car,Midsize,67.0,18.0,1272.45,5363.53
PO80505,Nevada,Associate,Disabled,Female,14170.0,Suburban,Married,Agent,Basic,Personal,SUV,Midsize,109.0,9.0,1523.2,4223.27
PO90615,Arizona,High School,Medical Leave,Female,25965.0,Suburban,Divorced,Agent,Basic,Personal,Four-Door Car,Midsize,65.0,23.0,1329.21,2491.26
PO98961,Washington,Associate,Medical Leave,Male,18400.0,Suburban,Married,Agent,Extended,Corporate,Two-Door Car,Small,89.0,26.0,1640.8,6701.77
PP14656,Washington,Master,Employed,Male,90353.0,Rural,Married,Branch,Basic,Personal,Two-Door Car,Midsize,70.0,3.0,1072.62,5680.47
PP26786,Arizona,Associate,Employed,Male,51906.0,Suburban,Married,Branch,Basic,Corporate,Four-Door Car,Midsize,73.0,29.0,1374.8600000000001,2890.34
PP30874,California,High School,Employed,Female,28304.0,Suburban,Married,Agent,Extended,Personal,Four-Door Car,Midsize,91.0,10.0,1655.2,3579.02
PP35705,California,High School,Medical Leave,Male,26376.0,Suburban,Divorced,Agent,Extended,Personal,SUV,Small,121.0,7.0,1580.8,35862.99
PP36346,Nevada,High School,Disabled,Female,23393.0,Suburban,Married,Branch,Extended,Corporate,Four-Door Car,Midsize,95.0,26.0,1456.0,3708.81
PP39078,California,Associate,Employed,Female,31504.0,Suburban,Married,Branch,Basic,Special,Four-Door Car,Small,71.0,8.0,1340.8,5623.61
PP64004,Nevada,Bachelor,Disabled,Female,20369.0,Suburban,Married,Agent,Basic,Personal,SUV,Small,105.0,4.0,2126.66,8186.31
PP80817,California,High School,Employed,Female,59886.0,Rural,Married,Agent,Basic,Personal,Sports Car,Midsize,104.0,30.0,1071.73,8323.53
PP92749,California,Bachelor,Employed,Female,60021.0,Suburban,Married,Agent,Extended,Special,Four-Door Car,Small,99.0,12.0,1882.87,3939.01
PP97061,Nevada,Associate,Employed,Female,40864.0,Rural,Married,Agent,Basic,Personal,SUV,Midsize,109.0,16.0,1166.94,4282.95
PQ13422,Nevada,Associate,Employed,Male,58194.0,Suburban,Married,Web,Extended,Personal,Four-Door Car,Small,84.0,26.0,1451.0,10049.29
PQ19113,Washington,Bachelor,Employed,Female,90750.0,Urban,Married,Agent,Premium,Personal,SUV,Midsize,170.0,30.0,1746.05,6837.54
PQ27923,Washington,Master,Employed,Male,71737.0,Urban,Divorced,Agent,Extended,Personal,Two-Door Car,Midsize,79.0,7.0,1338.8,6333.03
PQ35034,Oregon,Associate,Employed,Female,37586.0,Rural,Divorced,Branch,Basic,Corporate,Two-Door Car,Midsize,63.0,29.0,1153.49,9918.7
PQ36549,Arizona,Bachelor,Disabled,Male,14174.0,Suburban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,72.0,1.0,1345.6,5598.27
PQ46798,California,Associate,Disabled,Female,17034.0,Suburban,Single,Agent,Basic,Personal,Sports Car,Midsize,113.0,11.0,1542.4,8300.71
PQ65328,Oregon,High School,Employed,Male,71460.0,Rural,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,74.0,11.0,1093.95,2839.3
PQ72803,Washington,High School,Retired,Female,10312.0,Suburban,Married,Agent,Extended,Personal,Four-Door Car,Large,78.0,10.0,1486.28,2886.45
PR10005,Oregon,Bachelor,Employed,Male,85210.0,Rural,Divorced,Web,Basic,Personal,Four-Door Car,Midsize,74.0,23.0,1100.52,2916.42
PR13091,Oregon,Associate,Employed,Female,55542.0,Urban,Single,Web,Basic,Personal,Sports Car,Midsize,117.0,1.0,1310.65,9206.43
PR21713,Nevada,High School,Employed,Male,81082.0,Urban,Married,Agent,Basic,Personal,Four-Door Car,Large,73.0,5.0,1281.3,5838.9
PR22184,California,Associate,Employed,Female,95330.0,Suburban,Married,Branch,Basic,Corporate,Sports Car,Midsize,113.0,1.0,1542.4,9135.29
PR23514,California,Associate,Employed,Male,60184.0,Rural,Divorced,Web,Basic,Personal,Luxury SUV,Midsize,199.0,7.0,1161.62,7664.22
PR31642,Oregon,Bachelor,Employed,Female,32802.0,Suburban,Married,Call Center,Basic,Personal,SUV,Midsize,114.0,31.0,1547.2,4525.28
PR37714,California,Bachelor,Employed,Female,32238.0,Suburban,Divorced,Branch,Extended,Personal,Four-Door Car,Midsize,91.0,15.0,1439.78,7153.21
PR51268,Arizona,Doctoral,Employed,Female,37384.0,Suburban,Married,Agent,Extended,Personal,Four-Door Car,Midsize,99.0,9.0,1475.2,4014.45
PR59105,Oregon,High School,Employed,Female,53223.0,Urban,Divorced,Agent,Basic,Personal,Four-Door Car,Large,72.0,9.0,1299.79,8535.11
PR80703,California,Bachelor,Employed,Female,51335.0,Rural,Married,Branch,Basic,Personal,Four-Door Car,Midsize,71.0,17.0,1171.69,5745.96
PR98117,Oregon,Bachelor,Employed,Female,97666.0,Rural,Single,Branch,Basic,Personal,Four-Door Car,Midsize,66.0,16.0,1136.27,2640.52
PS25185,Washington,Bachelor,Medical Leave,Female,20079.0,Suburban,Single,Web,Premium,Corporate,Two-Door Car,Midsize,110.0,1.0,1528.0,4097.37
PS28082,Arizona,High School,Employed,Male,57563.0,Suburban,Divorced,Branch,Basic,Personal,Four-Door Car,Midsize,66.0,7.0,1316.8,2592.93
PS30217,California,Bachelor,Employed,Female,44817.0,Suburban,Married,Agent,Extended,Personal,Four-Door Car,Small,83.0,23.0,1527.42,9886.66
PS43764,Washington,High School,Medical Leave,Male,12430.0,Suburban,Single,Call Center,Basic,Special,Four-Door Car,Midsize,73.0,22.0,1350.4,5169.5
PS47550,California,High School,Employed,Female,80237.0,Suburban,Married,Branch,Basic,Personal,SUV,Midsize,108.0,4.0,1776.6,13178.43
PS57128,California,Bachelor,Employed,Female,41341.0,Rural,Single,Agent,Extended,Personal,Four-Door Car,Midsize,99.0,4.0,1240.24,3834.74
PS68884,California,Associate,Employed,Male,58089.0,Suburban,Married,Agent,Basic,Corporate,SUV,Midsize,118.0,31.0,1566.4,4686.47
PS69748,Washington,Associate,Employed,Male,83846.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Large,74.0,22.0,1355.2,8717.05
